date,away_team,away_score,home_team,home_score,game_note
2025-10-15,Ursinus College,0,Bryn Mawr College,0,Sch
2025-10-15,Hartwick College,0,Utica University,0,Sch
2025-10-15,Chatham University,0,Waynesburg University,0,Sch
2025-10-15,Allegheny College,0,Westminster College (Pennsylvania),0,Sch
2025-10-15,Whittier College,0,California Institute of Technology,0,Sch
2025-10-15,George Fox University,0,Willamette University,0,Sch
2025-10-15,Montclair State University,0,William Paterson University of New Jersey,0,Sch
2025-10-15,University of Wisconsin-Stout,0,Lawrence University,0,Sch
2025-10-15,Lehman College,0,Medgar Evers College,0,Sch
2025-10-15,York College (New York),0,The City College of New York,0,Sch
2025-10-15,Pennsylvania College of Technology,0,Cedar Crest College,0,Sch
2025-10-15,Marymount University (Virginia),0,Saint Elizabeth University,0,Sch
2025-10-15,University of Northwestern-St. Paul,0,North Central University,0,Sch
2025-10-15,Brevard College,0,Salem College (North Carolina),0,Sch
2025-10-15,Keystone College,0,University of Valley Forge,0,Sch
2025-10-15,Springfield College,0,Wheaton College (Massachusetts),0,Sch
2025-10-15,Endicott College,0,Western New England University,0,Sch
2025-10-15,Hiram College,0,Bethany College (West Virginia),0,Sch
2025-10-15,Russell Sage College,0,State University of New York Polytechnic Institute,0,Sch
2025-10-15,"St. Joseph's University, New York L.I.",0,Western Connecticut State University,0,Sch
2025-10-15,Wellesley College,0,Worcester Polytechnic Institute,0,Sch
2025-10-15,Rowan University,0,Stockton University,0,Sch
2025-10-15,Massachusetts Institute of Technology,0,Clark University (Massachusetts),0,Sch
2025-10-15,Westfield State University,0,University of Massachusetts Boston,0,Sch
2025-10-15,Keuka College,0,Elmira College,0,Sch
2025-10-15,Mount St. Joseph University,0,Transylvania University,0,Sch
2025-10-15,Penn State Harrisburg,0,Cairn University,0,Sch
2025-10-15,Agnes Scott College,0,Piedmont University,0,Sch
2025-10-15,Bridgewater College (Virginia),0,Eastern Mennonite University,0,Sch
2025-10-15,Roger Williams University,0,Curry College,0,Sch
2025-10-15,"Penn State University, Abington",0,Lancaster Bible College,0,Sch
2025-10-15,Eureka College,0,Greenville University,0,Sch
2025-10-15,Pacific University (Oregon),0,Linfield University,0,Sch
2025-10-16,Mississippi University for Women,0,Webster University,0,Sch
2025-10-17,University of Southern Maine,0,Vermont State University Castleton,0,Sch
2025-10-17,Dean College,0,Norwich University,0,Sch
2025-10-17,Kenyon College,0,Wittenberg University,0,Sch
2025-10-17,McMurry University,0,Texas Lutheran University,0,Sch
2025-10-17,Schreiner University,0,Concordia University Texas,0,Sch
2025-10-17,University of the Ozarks (Arkansas),0,Centenary College (Louisiana),0,Sch
2025-10-17,University of Dallas,0,LeTourneau University,0,Sch
2025-10-17,Hendrix College,0,University of St. Thomas (Texas),0,Sch
2025-10-17,Rhode Island College,0,Western Connecticut State University,0,Sch
2025-10-17,Massachusetts College of Liberal Arts,0,Massachusetts Maritime Academy,0,Sch
2025-10-17,University of La Verne,0,Pomona-Pitzer Colleges,0,Sch
2025-10-18,California Lutheran University,0,University of La Verne,0,Sch
2025-10-18,Calvin University,0,Albion College,0,Sch
2025-10-18,Ohio Northern University,0,Capital University,0,Sch
2025-10-18,North Park University,0,Carroll University (Wisconsin),0,Sch
2025-10-18,North Central College,0,Carthage College,0,Sch
2025-10-18,Case Western Reserve University,0,University of Chicago,0,Sch
2025-10-18,Chapman University,0,Occidental College,0,Sch
2025-10-18,Messiah University,0,Albright College,0,Sch
2025-10-18,Swarthmore College,0,Christopher Newport University,0,Sch
2025-10-18,Clarkson University,0,Rensselaer Polytechnic Institute,0,Sch
2025-10-18,Luther College,0,Coe College,0,Sch
2025-10-18,Trinity College (Connecticut),0,Colby College,0,Sch
2025-10-18,Alfred University,0,State University of New York at Geneseo,0,Sch
2025-10-18,"Rutgers, The State Univ. of New Jersey, Newark",0,The College of New Jersey,0,Sch
2025-10-18,St. Catherine University,0,College of Saint Benedict,0,Sch
2025-10-18,"Penn State University, Altoona",0,Alfred State College,0,Sch
2025-10-18,Wisconsin Lutheran College,0,Concordia University Chicago,0,Sch
2025-10-18,St. Olaf College,0,"Concordia College, Moorhead",0,Sch
2025-10-18,Connecticut College,0,Bates College,0,Sch
2025-10-18,Lake Forest College,0,Cornell College,0,Sch
2025-10-18,State University of New York at Cortland,0,State University of New York at Morrisville,0,Sch
2025-10-18,Crown College (Minnesota),0,University of Wisconsin-Superior,0,Sch
2025-10-18,Saint Mary's College (Indiana),0,Alma College,0,Sch
2025-10-18,Hood College,0,Alvernia University,0,Sch
2025-10-18,King's College (Pennsylvania),0,Delaware Valley University,0,Sch
2025-10-18,Denison University,0,The College of Wooster,0,Sch
2025-10-18,DePauw University,0,Ohio Wesleyan University,0,Sch
2025-10-18,DeSales University,0,Misericordia University,0,Sch
2025-10-18,Bryn Mawr College,0,Dickinson College,0,Sch
2025-10-18,Earlham College,0,Mount St. Joseph University,0,Sch
2025-10-18,Eastern Mennonite University,0,Averett University,0,Sch
2025-10-18,Hamilton College,0,Amherst College,0,Sch
2025-10-18,Hardin-Simmons University,0,East Texas Baptist University,0,Sch
2025-10-18,University of Massachusetts Boston,0,Eastern Connecticut State University,0,Sch
2025-10-18,Edgewood University,0,Rockford University,0,Sch
2025-10-18,Lycoming College,0,Elizabethtown College,0,Sch
2025-10-18,Elmhurst University,0,Illinois Wesleyan University,0,Sch
2025-10-18,Framingham State University,0,Westfield State University,0,Sch
2025-10-18,Waynesburg University,0,Franciscan University of Steubenville,0,Sch
2025-10-18,Johns Hopkins University,0,Franklin & Marshall College,0,Sch
2025-10-18,Geneva College,0,Hiram College,0,Sch
2025-10-18,Ursinus College,0,Gettysburg College,0,Sch
2025-10-18,Illinois College,0,Grinnell College,0,Sch
2025-10-18,Grove City College,0,Chatham University,0,Sch
2025-10-18,Virginia Wesleyan University,0,Guilford College,0,Sch
2025-10-18,Manchester University,0,Hanover College,0,Sch
2025-10-18,Heidelberg University,0,University of Mount Union,0,Sch
2025-10-18,"University of Pittsburgh, Greensburg",0,Hilbert College,0,Sch
2025-10-18,Hobart and William Smith Colleges,0,Vassar College,0,Sch
2025-10-18,Huntingdon College,0,Agnes Scott College,0,Sch
2025-10-18,"University of Maine, Farmington",0,Husson University,0,Sch
2025-10-18,John Carroll University,0,Oberlin College,0,Sch
2025-10-18,The City College of New York,0,John Jay College of Criminal Justice,0,Sch
2025-10-18,University of New England,0,Johnson & Wales University (Providence),0,Sch
2025-10-18,Belhaven University,0,Asbury University,0,Sch
2025-10-18,University of Scranton,0,Juniata College,0,Sch
2025-10-18,William Paterson University of New Jersey,0,Kean University,0,Sch
2025-10-18,Lawrence University,0,Knox College,0,Sch
2025-10-18,"Fairleigh Dickinson University, Florham",0,Lebanon Valley College,0,Sch
2025-10-18,Pacific Lutheran University,0,Lewis & Clark College,0,Sch
2025-10-18,Augsburg University,0,The College of St. Scholastica,0,Sch
2025-10-18,Augustana College (Illinois),0,University of Dubuque,0,Sch
2025-10-18,Webster University,0,Lyon College,0,Sch
2025-10-18,Martin Luther College,0,North Central University,0,Sch
2025-10-18,Methodist University,0,Mary Baldwin University,0,Sch
2025-10-18,University of Mary Hardin-Baylor,0,Howard Payne University,0,Sch
2025-10-18,Salisbury University,0,University of Mary Washington,0,Sch
2025-10-18,Adrian College,0,The University of Olivet,0,Sch
2025-10-18,LaGrange College,0,Maryville College (Tennessee),0,Sch
2025-10-18,"University of Massachusetts, Dartmouth",0,Plymouth State University,0,Sch
2025-10-18,McDaniel College,0,Haverford College,0,Sch
2025-10-18,Massachusetts Institute of Technology,0,Babson College,0,Sch
2025-10-18,Tufts University,0,Middlebury College,0,Sch
2025-10-18,Millikin University,0,Wheaton College (Illinois),0,Sch
2025-10-18,Millsaps College,0,Oglethorpe University,0,Sch
2025-10-18,Milwaukee School of Engineering,0,Illinois Institute of Technology,0,Sch
2025-10-18,Mississippi University for Women,0,Westminster College (Missouri),0,Sch
2025-10-18,Moravian University,0,Susquehanna University,0,Sch
2025-10-18,Washington College (Maryland),0,Muhlenberg College,0,Sch
2025-10-18,Otterbein University,0,Muskingum University,0,Sch
2025-10-18,Utica University,0,Nazareth University,0,Sch
2025-10-18,North Carolina Wesleyan University,0,Brevard College,0,Sch
2025-10-18,Plattsburgh State University of New York,0,State University of New York at Oswego,0,Sch
2025-10-18,Greenville University,0,Principia College,0,Sch
2025-10-18,Sarah Lawrence College,0,"Purchase College, State University of New York",0,Sch
2025-10-18,Stockton University,0,Ramapo College,0,Sch
2025-10-18,Randolph-Macon College,0,Hollins University,0,Sch
2025-10-18,Shenandoah University,0,Randolph College,0,Sch
2025-10-18,Claremont McKenna-Harvey Mudd-Scripps Colleges,0,University of Redlands,0,Sch
2025-10-18,Rhodes College,0,Berry College,0,Sch
2025-10-18,Monmouth College (Illinois),0,Ripon College,0,Sch
2025-10-18,Brandeis University,0,University of Rochester,0,Sch
2025-10-18,Rose-Hulman Institute of Technology,0,Transylvania University,0,Sch
2025-10-18,"Rutgers, The State Univ. of New Jersey, Camden",0,New Jersey City University,0,Sch
2025-10-18,St. Lawrence University,0,Rochester Institute of Technology,0,Sch
2025-10-18,Cairn University,0,St. Mary's College of Maryland,0,Sch
2025-10-18,Westminster College (Pennsylvania),0,Saint Vincent College,0,Sch
2025-10-18,Skidmore College,0,Bard College,0,Sch
2025-10-18,St. John Fisher University,0,Hartwick College,0,Sch
2025-10-18,VTSU-Johnson,0,State University of New York at Delhi,0,Sch
2025-10-18,State University of New York at Canton,0,State University of New York at Oneonta,0,Sch
2025-10-18,State University of New York at Potsdam,0,The State University of New York at Fredonia,0,Sch
2025-10-18,Thomas College,0,Lesley University,0,Sch
2025-10-18,Trinity University (Texas),0,Sewanee,0,Sch
2025-10-18,Union College (New York),0,Ithaca College,0,Sch
2025-10-18,Loras College,0,Wartburg College,0,Sch
2025-10-18,Washington and Jefferson College,0,Thiel College,0,Sch
2025-10-18,Western New England University,0,Wentworth Institute of Technology,0,Sch
2025-10-18,Bowdoin College,0,Wesleyan University (Connecticut),0,Sch
2025-10-18,Whitman College,0,Willamette University,0,Sch
2025-10-18,Whitworth University,0,Pacific University (Oregon),0,Sch
2025-10-18,Goucher College,0,Wilkes University,0,Sch
2025-10-18,University of Wisconsin-Whitewater,0,University of Wisconsin-Eau Claire,0,Sch
2025-10-18,University of Wisconsin-La Crosse,0,University of Wisconsin-Stout,0,Sch
2025-10-18,University of Wisconsin-Oshkosh,0,University of Wisconsin-Platteville,0,Sch
2025-10-18,University of Wisconsin-River Falls,0,University of Wisconsin-Stevens Point,0,Sch
2025-10-18,Worcester State University,0,Salem State University,0,Sch
2025-10-18,Lehman College,0,Brooklyn College,0,Sch
2025-10-18,Eastern University,0,York College (Pennsylvania),0,Sch
2025-10-18,Simpson College,0,Buena Vista University,0,Sch
2025-10-18,"Buffalo State, State University of New York",0,State University of New York at New Paltz,0,Sch
2025-10-18,Centenary University (New Jersey),0,Saint Elizabeth University,0,Sch
2025-10-18,Notre Dame of Maryland University,0,Keystone College,0,Sch
2025-10-18,Southern Virginia University,0,Pfeiffer University,0,Sch
2025-10-18,Keuka College,0,Russell Sage College,0,Sch
2025-10-18,Regis College (Massachusetts),0,Colby-Sawyer College,0,Sch
2025-10-18,William Peace University,0,Salem College (North Carolina),0,Sch
2025-10-18,Sweet Briar College,0,Bridgewater College (Virginia),0,Sch
2025-10-18,Marian University (Wisconsin),0,Benedictine University (Illinois),0,Sch
2025-10-18,Central College (Iowa),0,Nebraska Wesleyan University,0,Sch
2025-10-18,U.S. Merchant Marine Academy,0,St. Joseph's University NY (Brooklyn),0,Sch
2025-10-18,State University of New York Maritime College,0,Manhattanville University,0,Sch
2025-10-18,University of Hartford,0,Roger Williams University,0,Sch
2025-10-18,Farmingdale State College,0,Mount Saint Mary College (New York),0,Sch
2025-10-18,New England College,0,Emmanuel College (Massachusetts),0,Sch
2025-10-18,University of Maine at Presque Isle,0,Maine Maritime Academy,0,Sch
2025-10-18,Wellesley College,0,Salve Regina University,0,Sch
2025-10-18,Mitchell College,0,Lasell University,0,Sch
2025-10-18,Medgar Evers College,0,York College (New York),0,Sch
2025-10-18,St. Norbert College,0,Concordia University Wisconsin,0,Sch
2025-10-18,Anderson University (Indiana),0,Berea College,0,Sch
2025-10-18,La Roche University,0,"Pennsylvania State Univ. Erie, the Behrend College",0,Sch
2025-10-18,Bethany College (West Virginia),0,Allegheny College,0,Sch
2025-10-18,Rowan University,0,Montclair State University,0,Sch
2025-10-18,Baldwin Wallace University,0,Wilmington College (Ohio),0,Sch
2025-10-18,Simmons University,0,Elms College,0,Sch
2025-10-18,Gwynedd Mercy University,0,Neumann University,0,Sch
2025-10-18,Worcester Polytechnic Institute,0,Springfield College,0,Sch
2025-10-18,Rivier University,0,University of Saint Joseph (Connecticut),0,Sch
2025-10-18,Southwestern University (Texas),0,Centre College,0,Sch
2025-10-18,Drew University,0,Catholic University,0,Sch
2025-10-18,Elmira College,0,State University of New York at Brockport,0,Sch
2025-10-18,Lakeland University,0,Dominican University (Illinois),0,Sch
2025-10-18,New York University,0,Emory University,0,Sch
2025-10-18,Albertus Magnus College,0,Saint Joseph's College (Maine),0,Sch
2025-10-18,Immaculata University,0,Pratt Institute,0,Sch
2025-10-18,Arcadia University,0,Stevens Institute of Technology,0,Sch
2025-10-18,Anna Maria College,0,Fitchburg State University,0,Sch
2025-10-18,Marywood University,0,Marymount University (Virginia),0,Sch
2025-10-18,Wesleyan College (Georgia),0,Covenant College,0,Sch
2025-10-18,Meredith College,0,Greensboro College,0,Sch
2025-10-18,State University of New York Polytechnic Institute,0,Houghton University,0,Sch
2025-10-18,Bethany Lutheran College,0,University of Northwestern-St. Paul,0,Sch
2025-10-18,Pomona-Pitzer Colleges,0,California Institute of Technology,0,Sch
2025-10-18,Penn State Berks College,0,"Penn State University, Abington",0,Sch
2025-10-18,State University of New York at Old Westbury,0,University of Mount Saint Vincent,0,Sch
2025-10-18,University of Puget Sound,0,George Fox University,0,Sch
2025-10-18,Endicott College,0,Nichols College,0,Sch
2025-10-18,Wilson College,0,Penn State Harrisburg,0,Sch
2025-10-18,University of Valley Forge,0,Lancaster Bible College,0,Sch
2025-10-18,Widener University,0,Stevenson University,0,Sch
2025-10-18,Saint Mary's University of Minnesota,0,Carleton College,0,Sch
2025-10-18,Eureka College,0,Blackburn College,0,Sch
2025-10-18,Hamline University,0,Bethel University (Minnesota),0,Sch
2025-10-18,Macalester College,0,Gustavus Adolphus College,0,Sch
2025-10-18,Washington and Lee University,0,University of Lynchburg,0,Sch
2025-10-18,Kalamazoo College,0,Trine University,0,Sch
2025-10-18,Gordon College,0,Suffolk University,0,Sch
2025-10-19,State University of New York at Cortland,0,Penn State Harrisburg,0,Sch
2025-10-19,Hendrix College,0,Centenary College (Louisiana),0,Sch
2025-10-19,Husson University,0,Keene State College,0,Sch
2025-10-19,University of Puget Sound,0,Lewis & Clark College,0,Sch
2025-10-19,McMurry University,0,Concordia University Texas,0,Sch
2025-10-19,Pacific Lutheran University,0,George Fox University,0,Sch
2025-10-19,Schreiner University,0,Texas Lutheran University,0,Sch
2025-10-19,Franklin College,0,Bluffton University,0,Sch
2025-10-19,Carnegie Mellon University,0,Washington University in St. Louis,0,Sch
2025-10-19,Whitman College,0,Pacific University (Oregon),0,Sch
2025-10-19,Whitworth University,0,Willamette University,0,Sch
2025-10-19,Maine Maritime Academy,0,Lesley University,0,Sch
2025-10-19,VTSU-Johnson,0,State University of New York at Cobleskill,0,Sch
2025-10-19,"St. Joseph's University, New York L.I.",0,Yeshiva University,0,Sch
2025-10-19,University of the Ozarks (Arkansas),0,University of St. Thomas (Texas),0,Sch
2025-10-19,University of Dallas,0,Austin College,0,Sch
2025-10-19,University of Wisconsin-Superior,0,St. Catherine University,0,Sch
2025-10-20,Mount Holyoke College,0,Emerson College,0,Sch
2025-10-21,Widener University,0,Albright College,0,Sch
2025-10-21,Christopher Newport University,0,Methodist University,0,Sch
2025-10-21,Crown College (Minnesota),0,Martin Luther College,0,Sch
2025-10-21,Alvernia University,0,Messiah University,0,Sch
2025-10-21,Delaware Valley University,0,Arcadia University,0,Sch
2025-10-21,Lebanon Valley College,0,DeSales University,0,Sch
2025-10-21,Elizabethtown College,0,Drew University,0,Sch
2025-10-21,York College (Pennsylvania),0,Hood College,0,Sch
2025-10-21,Rochester Institute of Technology,0,Ithaca College,0,Sch
2025-10-21,Juniata College,0,Lycoming College,0,Sch
2025-10-21,Misericordia University,0,King's College (Pennsylvania),0,Sch
2025-10-21,Texas Lutheran University,0,University of Mary Hardin-Baylor,0,Sch
2025-10-21,Maryville College (Tennessee),0,Emory University,0,Sch
2025-10-21,Goucher College,0,Moravian University,0,Sch
2025-10-21,Keystone College,0,Penn State Berks College,0,Sch
2025-10-21,Warren Wilson College,0,Pfeiffer University,0,Sch
2025-10-21,Westminster College (Missouri),0,Principia College,0,Sch
2025-10-21,St. Mary's College of Maryland,0,"Penn State University, Abington",0,Sch
2025-10-21,Salisbury University,0,Haverford College,0,Sch
2025-10-21,Sewanee,0,Belhaven University,0,Sch
2025-10-21,Catholic University,0,Susquehanna University,0,Sch
2025-10-21,Wilkes University,0,University of Scranton,0,Sch
2025-10-21,Williams College,0,Westfield State University,0,Sch
2025-10-21,University of Wisconsin-Superior,0,North Central University,0,Sch
2025-10-21,Stevenson University,0,Eastern University,0,Sch
2025-10-21,"Pennsylvania State Univ. Erie, the Behrend College",0,State University of New York at Brockport,0,Sch
2025-10-21,Cairn University,0,Cedar Crest College,0,Sch
2025-10-21,Notre Dame of Maryland University,0,Wilson College,0,Sch
2025-10-21,"University of Minnesota, Morris",0,Bethany Lutheran College,0,Sch
2025-10-21,Blackburn College,0,Webster University,0,Sch
2025-10-21,Southwestern University (Texas),0,Howard Payne University,0,Sch
2025-10-21,Stevens Institute of Technology,0,"Fairleigh Dickinson University, Florham",0,Sch
2025-10-21,Bates College,0,Bowdoin College,0,Sch
2025-10-22,Chapman University,0,California Lutheran University,0,Sch
2025-10-22,Calvin University,0,Kalamazoo College,0,Sch
2025-10-22,Carroll University (Wisconsin),0,Wheaton College (Illinois),0,Sch
2025-10-22,Carthage College,0,Augustana College (Illinois),0,Sch
2025-10-22,Vermont State University Castleton,0,Bard College,0,Sch
2025-10-22,Albion College,0,Saint Mary's College (Indiana),0,Sch
2025-10-22,Coe College,0,Wartburg College,0,Sch
2025-10-22,Colby-Sawyer College,0,Rivier University,0,Sch
2025-10-22,New Jersey City University,0,The College of New Jersey,0,Sch
2025-10-22,Concordia University Chicago,0,Edgewood University,0,Sch
2025-10-22,"Concordia College, Moorhead",0,Gustavus Adolphus College,0,Sch
2025-10-22,Allegheny College,0,Franciscan University of Steubenville,0,Sch
2025-10-22,State University of New York at Canton,0,State University of New York at Cortland,0,Sch
2025-10-22,Trine University,0,Alma College,0,Sch
2025-10-22,Regis College (Massachusetts),0,Dean College,0,Sch
2025-10-22,Denison University,0,DePauw University,0,Sch
2025-10-22,Dickinson College,0,Pennsylvania College of Technology,0,Sch
2025-10-22,Franklin College,0,Earlham College,0,Sch
2025-10-22,Eastern Mennonite University,0,Shenandoah University,0,Sch
2025-10-22,Knox College,0,Elmhurst University,0,Sch
2025-10-22,Wilson College,0,Franklin & Marshall College,0,Sch
2025-10-22,Geneva College,0,Chatham University,0,Sch
2025-10-22,Bridgewater College (Virginia),0,Gettysburg College,0,Sch
2025-10-22,Saint Vincent College,0,Grove City College,0,Sch
2025-10-22,University of Lynchburg,0,Guilford College,0,Sch
2025-10-22,Hamline University,0,St. Olaf College,0,Sch
2025-10-22,Hanover College,0,Transylvania University,0,Sch
2025-10-22,"University of Pittsburgh, Bradford",0,Hilbert College,0,Sch
2025-10-22,Waynesburg University,0,Hiram College,0,Sch
2025-10-22,Hobart and William Smith Colleges,0,St. Lawrence University,0,Sch
2025-10-22,Hope College,0,Adrian College,0,Sch
2025-10-22,Husson University,0,Thomas College,0,Sch
2025-10-22,John Carroll University,0,Kenyon College,0,Sch
2025-10-22,Johnson & Wales University (Providence),0,Suffolk University,0,Sch
2025-10-22,Kean University,0,Rowan University,0,Sch
2025-10-22,Keene State College,0,Plymouth State University,0,Sch
2025-10-22,University of La Verne,0,Whittier College,0,Sch
2025-10-22,St. Norbert College,0,Lakeland University,0,Sch
2025-10-22,Carleton College,0,Augsburg University,0,Sch
2025-10-22,Manchester University,0,Bluffton University,0,Sch
2025-10-22,Rockford University,0,Aurora University,0,Sch
2025-10-22,Marian University (Wisconsin),0,Wisconsin Lutheran College,0,Sch
2025-10-22,Marietta College,0,Muskingum University,0,Sch
2025-10-22,McDaniel College,0,University of Mary Washington,0,Sch
2025-10-22,"University of Massachusetts, Dartmouth",0,Rhode Island College,0,Sch
2025-10-22,Averett University,0,Sweet Briar College,0,Sch
2025-10-22,Babson College,0,Smith College,0,Sch
2025-10-22,Millikin University,0,North Park University,0,Sch
2025-10-22,Agnes Scott College,0,Mississippi University for Women,0,Sch
2025-10-22,La Roche University,0,Mount Aloysius College,0,Sch
2025-10-22,Clark University (Massachusetts),0,Mount Holyoke College,0,Sch
2025-10-22,New England College,0,Norwich University,0,Sch
2025-10-22,North Central College,0,Illinois Wesleyan University,0,Sch
2025-10-22,Occidental College,0,California Institute of Technology,0,Sch
2025-10-22,State University of New York at Oswego,0,"Buffalo State, State University of New York",0,Sch
2025-10-22,Otterbein University,0,Ohio Northern University,0,Sch
2025-10-22,Pacific Lutheran University,0,University of Puget Sound,0,Sch
2025-10-22,Plattsburgh State University of New York,0,State University of New York at Potsdam,0,Sch
2025-10-22,"St. Joseph's University, New York L.I.",0,"Purchase College, State University of New York",0,Sch
2025-10-22,Ramapo College,0,Montclair State University,0,Sch
2025-10-22,Randolph-Macon College,0,Virginia Wesleyan University,0,Sch
2025-10-22,Randolph College,0,Washington and Lee University,0,Sch
2025-10-22,Roanoke College,0,Hollins University,0,Sch
2025-10-22,William Paterson University of New Jersey,0,"Rutgers, The State Univ. of New Jersey, Camden",0,Sch
2025-10-22,Stockton University,0,"Rutgers, The State Univ. of New Jersey, Newark",0,Sch
2025-10-22,Bethel University (Minnesota),0,St. Catherine University,0,Sch
2025-10-22,The College of St. Scholastica,0,Macalester College,0,Sch
2025-10-22,University of Southern Maine,0,University of Massachusetts Boston,0,Sch
2025-10-22,U.S. Merchant Marine Academy,0,Farmingdale State College,0,Sch
2025-10-22,The State University of New York at Fredonia,0,State University of New York at Morrisville,0,Sch
2025-10-22,State University of New York at Oneonta,0,State University of New York at New Paltz,0,Sch
2025-10-22,Tufts University,0,Bridgewater State University,0,Sch
2025-10-22,Union College (New York),0,Skidmore College,0,Sch
2025-10-22,Wentworth Institute of Technology,0,University of New England,0,Sch
2025-10-22,Rensselaer Polytechnic Institute,0,Vassar College,0,Sch
2025-10-22,Westminster College (Pennsylvania),0,Thiel College,0,Sch
2025-10-22,Whitman College,0,Whitworth University,0,Sch
2025-10-22,University of Wisconsin-Stevens Point,0,University of Wisconsin-Eau Claire,0,Sch
2025-10-22,University of Wisconsin-Platteville,0,University of Wisconsin-La Crosse,0,Sch
2025-10-22,University of Wisconsin-Oshkosh,0,University of Wisconsin-Whitewater,0,Sch
2025-10-22,University of Wisconsin-River Falls,0,University of Wisconsin-Stout,0,Sch
2025-10-22,Wittenberg University,0,The College of Wooster,0,Sch
2025-10-22,St. Joseph's University NY (Brooklyn),0,Yeshiva University,0,Sch
2025-10-22,Medgar Evers College,0,Brooklyn College,0,Sch
2025-10-22,Buena Vista University,0,Nebraska Wesleyan University,0,Sch
2025-10-22,Pratt Institute,0,Centenary University (New Jersey),0,Sch
2025-10-22,Springfield College,0,Wellesley College,0,Sch
2025-10-22,University of Saint Joseph (Connecticut),0,Mitchell College,0,Sch
2025-10-22,John Jay College of Criminal Justice,0,York College (New York),0,Sch
2025-10-22,Rose-Hulman Institute of Technology,0,Anderson University (Indiana),0,Sch
2025-10-22,Fitchburg State University,0,Western New England University,0,Sch
2025-10-22,Nichols College,0,University of Hartford,0,Sch
2025-10-22,The City College of New York,0,Lehman College,0,Sch
2025-10-22,Wheaton College (Massachusetts),0,Massachusetts Institute of Technology,0,Sch
2025-10-22,Houghton University,0,State University of New York at Geneseo,0,Sch
2025-10-22,Illinois Institute of Technology,0,Concordia University Wisconsin,0,Sch
2025-10-22,College of Saint Benedict,0,Saint Mary's University of Minnesota,0,Sch
2025-10-22,Western Connecticut State University,0,Eastern Connecticut State University,0,Sch
2025-10-22,Nazareth University,0,State University of New York Polytechnic Institute,0,Sch
2025-10-22,State University of New York Maritime College,0,Mount Saint Mary College (New York),0,Sch
2025-10-22,University of Dubuque,0,Loras College,0,Sch
2025-10-22,Elms College,0,Albertus Magnus College,0,Sch
2025-10-22,Emerson College,0,Worcester Polytechnic Institute,0,Sch
2025-10-22,Luther College,0,Simpson College,0,Sch
2025-10-22,Berea College,0,Mount St. Joseph University,0,Sch
2025-10-22,Wilmington College (Ohio),0,Capital University,0,Sch
2025-10-22,Neumann University,0,Immaculata University,0,Sch
2025-10-22,Gwynedd Mercy University,0,Marywood University,0,Sch
2025-10-22,State University of New York at Old Westbury,0,Sarah Lawrence College,0,Sch
2025-10-22,Emmanuel College (Massachusetts),0,Saint Joseph's College (Maine),0,Sch
2025-10-22,Oberlin College,0,Ohio Wesleyan University,0,Sch
2025-10-22,Lancaster Bible College,0,Penn State Harrisburg,0,Sch
2025-10-22,Curry College,0,Endicott College,0,Sch
2025-10-22,Bethany College (West Virginia),0,Washington and Jefferson College,0,Sch
2025-10-22,Lasell University,0,Simmons University,0,Sch
2025-10-22,University of Mount Union,0,Baldwin Wallace University,0,Sch
2025-10-22,Claremont McKenna-Harvey Mudd-Scripps Colleges,0,Pomona-Pitzer Colleges,0,Sch
2025-10-22,Manhattanville University,0,University of Mount Saint Vincent,0,Sch
2025-10-22,Salve Regina University,0,U.S. Coast Guard Academy,0,Sch
2025-10-22,Washington College (Maryland),0,Marymount University (Virginia),0,Sch
2025-10-22,Gordon College,0,Roger Williams University,0,Sch
2025-10-23,Lyon College,0,Greenville University,0,Sch
2025-10-23,McMurry University,0,University of Mary Hardin-Baylor,0,Sch
2025-10-23,University of Northwestern-St. Paul,0,Central College (Iowa),0,Sch
2025-10-23,Spalding University,0,Westminster College (Missouri),0,Sch
2025-10-24,Case Western Reserve University,0,Brandeis University,0,Sch
2025-10-24,Berry College,0,Centre College,0,Sch
2025-10-24,University of Chicago,0,Emory University,0,Sch
2025-10-24,Guilford College,0,Shenandoah University,0,Sch
2025-10-24,Austin College,0,Hendrix College,0,Sch
2025-10-24,Lewis & Clark College,0,Pacific University (Oregon),0,Sch
2025-10-24,Blackburn College,0,Mississippi University for Women,0,Sch
2025-10-24,Albertus Magnus College,0,New England College,0,Sch
2025-10-24,Oglethorpe University,0,Sewanee,0,Sch
2025-10-24,Rhodes College,0,Trinity University (Texas),0,Sch
2025-10-24,Washington University in St. Louis,0,University of Rochester,0,Sch
2025-10-24,University of Dallas,0,Schreiner University,0,Sch
2025-10-24,LeTourneau University,0,University of the Ozarks (Arkansas),0,Sch
2025-10-24,University of St. Thomas (Texas),0,Concordia University Texas,0,Sch
2025-10-24,Agnes Scott College,0,Belhaven University,0,Sch
2025-10-24,Carnegie Mellon University,0,New York University,0,Sch
2025-10-24,Salem State University,0,Massachusetts College of Liberal Arts,0,Sch
2025-10-24,Millsaps College,0,Southwestern University (Texas),0,Sch
2025-10-24,Centenary College (Louisiana),0,Texas Lutheran University,0,Sch
2025-10-24,Westfield State University,0,Anna Maria College,0,Sch
2025-10-25,California Lutheran University,0,Claremont McKenna-Harvey Mudd-Scripps Colleges,0,Sch
2025-10-25,Capital University,0,Otterbein University,0,Sch
2025-10-25,Illinois Wesleyan University,0,Carroll University (Wisconsin),0,Sch
